全学 (ぜんがく)
前期 (ぜんき)
全局 (ぜんきょく)
全曲 (ぜんきょく)
全区 (ぜんく)
全形 (ぜんけい)
全血 (ぜんけつ)
全県 (ぜんけん)
全戸 (ぜんこ)
全校 (ぜんこう)
全国 (ぜんこく)
全市 (ぜんし)
全紙 (ぜんし)
前者 (ぜんしゃ)
全社 (ぜんしゃ)
全集 (ぜんしゅう)
全書 (ぜんしょ)
前章 (ぜんしょう)
全勝 (ぜんしょう)
全章 (ぜんしょう)
前身 (ぜんしん)
前進 (ぜんしん)
全身 (ぜんしん)
全日 (ぜんじつ)
全線 (ぜんせん)
全体 (ぜんたい)
前代 (ぜんだい)
全長 (ぜんちょう)
全通 (ぜんつう)
全店 (ぜんてん)
全島 (ぜんとう)
全土 (ぜんど)
全日本 (ぜんにほん)
前年度 (ぜんねんど)
全品 (ぜんぴん)
全部 (ぜんぶ)
全文 (ぜんぶん)
前面 (ぜんめん)
全面 (ぜんめん)
全力 (ぜんりょく)
前列 (ぜんれつ)
想起 (そうき)
早期 (そうき)
早急 (そうきゅう)
送金 (そうきん)
相思 (そうし)
走者 (そうしゃ)
送出 (そうしゅつ)
送受 (そうじゅ)
相乗 (そうじょう)
早世 (そうせい)
相対 (そうたい)
相談 (そうだん)
相談所 (そうだんしょ)
想定 (そうてい)
送電 (そうでん)
相当 (そうとう)
送配 (そうはい)
相反 (そうはん)
相場 (そうば)
送風 (そうふう)
速答 (そくとう)
速度 (そくど)
速力 (そくりょく)
速記 (そっき)
速急 (そっきゅう)
外面 (そとづら)
村落 (そんらく)
他意 (たい)
大安 (たいあん)
大意 (たいい)
体育 (たいいく)
体育館 (たいいくかん)
体温 (たいおん)
対角線 (たいかくせん)
対外 (たいがい)
対岸 (たいがん)
対局 (たいきょく)
大局 (たいきょく)
対決 (たいけつ)
大使 (たいし)
大使館 (たいしかん)
大暑 (たいしょ)
大勝 (たいしょう)
大食漢 (たいしょくかん)
体重 (たいじゅう)
対人 (たいじん)
対談 (たいだん)
対地 (たいち)
体調 (たいちょう)
対等 (たいとう)
対内 (たいない)
対日 (たいにち)
大病 (たいびょう)
大部 (たいぶ)
大部 (たいぶ)
対物 (たいぶつ)
太平 (たいへい)
対米 (たいべい)
体面 (たいめん)
対面 (たいめん)
大役 (たいやく)
太陽 (たいよう)
大洋 (たいよう)
対立 (たいりつ)
対流 (たいりゅう)
対話 (たいわ)
他界 (たかい)
多角柱 (たかくちゅう)
高波 (たかなみ)
多感 (たかん)
他局 (たきょく)
他家 (たけ)
他県 (たけん)
他校 (たこう)
多幸 (たこう)
他国 (たこく)
他言 (たごん)
他山の石 (たざんのいし)
他紙 (たし)
他社 (たしゃ)
他者 (たしゃ)
他出 (たしゅつ)
他生 (たしょう)
他事 (たじ)
多事 (たじ)
他日 (たじつ)
多重 (たじゅう)
多数決 (たすうけつ)
立待ち (たちまち)
館内 (たてうち)
立役者 (たてやくしゃ)
他人 (たにん)
多発 (たはつ)
度重な (たびかさな)
旅先 (たびさき)
旅路 (たびじ)
旅立 (たびだ)
旅人 (たびびと)
他聞 (たぶん)
他方 (たほう)
玉手箱 (たまてばこ)
他面 (ためん)
多面 (ためん)
多面体 (ためんたい)
多様 (たよう)
他力 (たりき)
炭化 (たんか)
短歌 (たんか)
短期 (たんき)
短気 (たんき)
短所 (たんしょ)
短小 (たんしょう)
短時間 (たんじかん)
短足 (たんそく)
短大 (たんだい)
短調 (たんちょう)
炭田 (たんでん)
短刀 (たんとう)
短波 (たんぱ)
短文 (たんぶん)
反物 (たんもの)
第一 (だいいち)
大寒 (だいかん)
大学院 (だいがくいん)
代休 (だいきゅう)
代金 (だいきん)
代行 (だいこう)
大根 (だいこん)
代書 (だいしょ)
大事 (だいじ)
題字 (だいじ)
代数 (だいすう)
大豆 (だいず)
台帳 (だいちょう)
台所 (だいどころ)
第二 (だいに)
代入 (だいにゅう)
大発会 (だいはっかい)
代筆 (だいひつ)
代表 (だいひょう)
大福 (だいふく)
大福帳 (だいふくちょう)
大部分 (だいぶぶん)
題名 (だいめい)
題目 (だいもく)
代役 (だいやく)
代用 (だいよう)
代理 (だいり)
代理店 (だいりてん)
打開 (だかい)
打算 (ださん)
打者 (だしゃ)
打電 (だでん)
男根 (だんこん)
談合 (だんごう)
談話 (だんわ)
地階 (ちかい)
地下鉄 (ちかてつ)
力持ち (ちからもち)
力業 (ちからわざ)
地球 (ちきゅう)
地区 (ちく)
知事 (ちじ)
地代 (ちだい)
血走 (ちばし)
地表 (ちひょう)
地平 (ちへい)
知命 (ちめい)
知名度 (ちめいど)
着手 (ちゃくしゅ)
着色 (ちゃくしょく)
着実 (ちゃくじつ)
着水 (ちゃくすい)
着生 (ちゃくせい)
着想 (ちゃくそう)
着地 (ちゃくち)
着服 (ちゃくふく)
着目 (ちゃくもく)
着用 (ちゃくよう)
着火 (ちゃっか)
着工 (ちゃっこう)
茶屋 (ちゃや)
注意 (ちゅうい)
注意深 (ちゅういぶか)
中央 (ちゅうおう)
中期 (ちゅうき)
注記 (ちゅうき)
中級 (ちゅうきゅう)
中研 (ちゅうけん)
注水 (ちゅうすい)
中世 (ちゅうせい)
中速 (ちゅうそく)
中等 (ちゅうとう)
注入 (ちゅうにゅう)
中部 (ちゅうぶ)
注目 (ちゅうもく)
注文 (ちゅうもん)
中流 (ちゅうりゅう)
注力 (ちゅうりょく)
中和 (ちゅうわ)
長期 (ちょうき)
調教 (ちょうきょう)
帳消し (ちょうけし)
調号 (ちょうごう)
調合 (ちょうごう)
調子 (ちょうし)
調書 (ちょうしょ)
長所 (ちょうしょ)
長身 (ちょうしん)
長者 (ちょうじゃ)
調整 (ちょうせい)
長短 (ちょうたん)
長調 (ちょうちょう)
打々発止 (ちょうちょうはっし)
丁度 (ちょうど)
丁度 (ちょうど)
調度 (ちょうど)
長波 (ちょうは)
帳場 (ちょうば)
長物 (ちょうぶつ)
調味 (ちょうみ)
丁目 (ちょうめ)
帳面 (ちょうめん)
調理 (ちょうり)
朝礼 (ちょうれい)
調和 (ちょうわ)
直進 (ちょくしん)
直送 (ちょくそう)
直面 (ちょくめん)
直流 (ちょくりゅう)
直列 (ちょくれつ)
直感 (ちょっかん)
千代 (ちよ)
追記 (ついき)
追究 (ついきゅう)
追放 (ついほう)
通院 (つういん)
通商 (つうしょう)
通帳 (つうちょう)
通路 (つうろ)
使い勝手 (つかいがって)
都合 (つごう)
都度 (つど)
定員 (ていいん)
庭園 (ていえん)
定期 (ていき)
定休 (ていきゅう)
庭球 (ていきゅう)
定休日 (ていきゅうび)
定見 (ていけん)
定式化 (ていしきか)
定食 (ていしょく)
定時 (ていじ)
定住 (ていじゅう)
定数 (ていすう)
定着 (ていちゃく)
丁重 (ていちょう)
定点 (ていてん)
定年 (ていねん)
定番 (ていばん)
定理 (ていり)
手落ち (ておち)
手軽 (てがる)
手仕事 (てしごと)
手品 (てじな)
手助け (てだすけ)
手帳 (てちょう)
鉄火場 (てっかば)
鉄橋 (てっきょう)
鉄工 (てっこう)
鉄線 (てっせん)
鉄板 (てっぱん)
鉄人 (てつじん)
鉄道 (てつどう)
手取り (てどり)
手配 (てはい)
手始め (てはじめ)
手放 (てばな)
手前勝手 (てまえがって)
手間取 (てまど)
手短 (てみじか)
手向か (てむか)
手持ち (てもち)
店員 (てんいん)
転化 (てんか)
転回 (てんかい)
転記 (てんき)
転業 (てんぎょう)
転向 (てんこう)
転校 (てんこう)
天使 (てんし)
転写 (てんしゃ)
店主 (てんしゅ)
転出 (てんしゅつ)
転生 (てんしょう)
転身 (てんしん)
転進 (てんしん)
天神 (てんじん)
転石 (てんせき)
転送 (てんそう)
転地 (てんち)
転調 (てんちょう)
転入 (てんにゅう)
転売 (てんばい)
転用 (てんよう)
転落 (てんらく)
点列 (てんれつ)
出来事 (できごと)
出所 (でどころ)
出向 (でむ)
電化 (でんか)
電荷 (でんか)
電球 (でんきゅう)
電送 (でんそう)
電柱 (でんちゅう)
電鉄 (でんてつ)
電動 (でんどう)
電波 (でんぱ)
電流 (でんりゅう)
電話局 (でんわきょく)
電話代 (でんわだい)
電話帳 (でんわちょう)
問合せ (といあわせ)
登院 (とういん)
等温線 (とうおんせん)
投下 (とうか)
登記 (とうき)
冬期 (とうき)
当期 (とうき)
投球 (とうきゅう)
等級 (とうきゅう)
当局 (とうきょく)
登校 (とうこう)
等高線 (とうこうせん)
等号 (とうごう)
父様 (とうさま)
等式 (とうしき)
投手 (とうしゅ)
当主 (とうしゅ)
投書 (とうしょ)
投身 (とうしん)
答申 (とうしん)
等身大 (とうしんだい)
当事者 (とうじしゃ)
登場 (とうじょう)
当世 (とうせい)
投石 (とうせき)
当代 (とうだい)
頭取 (とうどり)
投入 (とうにゅう)
東部 (とうぶ)
当部 (とうぶ)
頭部 (とうぶ)
等分 (とうぶん)
等方 (とうほう)
当面 (とうめん)
投薬 (とうやく)
登用 (とうよう)
当落 (とうらく)
十重 (とえ)
都下 (とか)
都会 (とかい)
都銀 (とぎん)
外様 (とざま)
登山 (とざん)
都市 (とし)
年波 (としなみ)
図書館 (としょかん)
都心 (としん)
都内 (とない)
取入れ (とりいれ)
取消 (とりけし)
取り仕切 (とりしき)
取調 (とりしらべ)
取立 (とりたて)
都立 (とりつ)
取引 (とりひき)
取引先 (とりひきさき)
度合 (どあい)
同意 (どうい)
動員 (どういん)
同化 (どうか)
同感 (どうかん)
動画 (どうが)
童画 (どうが)
童顔 (どうがん)
同期 (どうき)
同級 (どうきゅう)
同業 (どうぎょう)
道具 (どうぐ)
道化 (どうけ)
同県 (どうけん)
動向 (どうこう)
同根 (どうこん)
動作 (どうさ)
動植物 (どうしょくぶつ)
童心 (どうしん)
童子 (どうじ)
童女 (どうじょ)
同乗 (どうじょう)
同相 (どうそう)
同調 (どうちょう)
同定 (どうてい)
動転 (どうてん)
同等 (どうとう)
動物 (どうぶつ)
同様 (どうよう)
動力 (どうりょく)
同列 (どうれつ)
道路 (どうろ)
同和 (どうわ)
童話 (どうわ)
読者 (どくしゃ)
度数 (どすう)
内科医 (ないかい)
内局 (ないきょく)
内向 (ないこう)
内出血 (ないしゅっけつ)
内申 (ないしん)
内実 (ないじつ)
内定 (ないてい)
内発 (ないはつ)
内部 (ないぶ)
内面 (ないめん)
中庭 (なかにわ)
中身 (なかみ)
中指 (なかゆび)
長丁場 (ながちょうば)
長持ち (ながもち)
長屋 (ながや)
名指し (なざし)
夏服 (なつふく)
夏向き (なつむき)
夏物 (なつもの)
名取 (なとり)
七十路 (ななそじ)
何事 (なにごと)
何者 (なにもの)
名乗 (なの)
生意気 (なまいき)
生身 (なまみ)
波風 (なみかぜ)
波線 (なみせん)
波立 (なみだ)
波間 (なみま)
生業 (なりわい)
何度 (なんど)
何秒 (なんびょう)
南氷洋 (なんぴょうよう)
南部 (なんぶ)
何等 (なんら)
荷受け (にうけ)
二階 (にかい)
苦手 (にがて)
肉球 (にくきゅう)
荷車 (にぐるま)
西海岸 (にしかいがん)
西陽 (にしび)
二次 (にじ)
二重 (にじゅう)
二乗 (にじょう)
二世 (にせい)
日次 (にちじ)
日用品 (にちようひん)
日進月歩 (にっしんげっぽ)
荷作り (にづくり)
二度 (にど)
二度手間 (にどでま)
荷主 (にぬし)
日本語化 (にほんごか)
日本酒 (にほんしゅ)
荷物 (にもつ)
入院 (にゅういん)
入荷 (にゅうか)
入学式 (にゅうがくしき)
入庫 (にゅうこ)
入港 (にゅうこう)
入所 (にゅうしょ)
入部 (にゅうぶ)
二流 (にりゅう)
庭木 (にわき)
庭先 (にわさき)
人間味 (にんげんみ)
人相 (にんそう)
根強 (ねづよ)
根深 (ねぶか)
根深 (ねぶか)
根回し (ねまわし)
根本 (ねもと)
年期 (ねんき)
年号 (ねんごう)
年始 (ねんし)
年商 (ねんしょう)
年次 (ねんじ)
年代 (ねんだい)
年度 (ねんど)
年配 (ねんぱい)
年表 (ねんぴょう)
農園 (のうえん)
農家 (のうか)
農学 (のうがく)
農学部 (のうがくぶ)
農業 (のうぎょう)
農具 (のうぐ)
農作業 (のうさぎょう)
農場 (のうじょう)
農村 (のうそん)
農地 (のうち)
農薬 (のうやく)
農林 (のうりん)
野宿 (のじゅく)
野放し (のばなし)
野放図 (のほうず)
飲物 (のみもの)
乗組員 (のりくみいん)
乗場 (のりば)
乗物 (のりもの)
配員 (はいいん)
配下 (はいか)
交配 (はいごう)
配合 (はいごう)
歯医者 (はいしゃ)
配車 (はいしゃ)
配色 (はいしょく)
配水 (はいすい)
配線 (はいせん)
配送 (はいそう)
配電 (はいでん)
配当 (はいとう)
配分 (はいぶん)
配役 (はいやく)
配列 (はいれつ)
葉書 (はがき)
歯切れ (はぎれ)
歯車 (はぐるま)
波形 (はけい)
箱船 (はこぶね)
羽子板 (はごいた)
波線 (はせん)
二十重 (はたえ)
八面体 (はちめんたい)
波長 (はちょう)
発火 (はっか)
白球 (はっきゅう)
白血球 (はっけっきゅう)
発見 (はっけん)
発行 (はっこう)
発行者 (はっこうしゃ)
発止 (はっし)
発車 (はっしゃ)
八章 (はっしょう)
発進 (はっしん)
発生 (はっせい)
発声 (はっせい)
発想 (はっそう)
発送 (はっそう)
発着 (はっちゃく)
発注 (はっちゅう)
発表 (はっぴょう)
発表会 (はっぴょうかい)
発表者 (はっぴょうしゃ)
発育 (はついく)
発音 (はつおん)
発言 (はつげん)
発電 (はつでん)
発動 (はつどう)
発売 (はつばい)
発病 (はつびょう)
発明 (はつめい)
葉月 (はづき)
波動 (はどう)
歯止め (はどめ)
花板 (はないた)
鼻毛 (はなげ)
鼻先 (はなさき)
鼻高々 (はなたかだか)
鼻血 (はなぢ)
鼻水 (はなみず)
花屋 (はなや)
羽根 (はね)
波面 (はめん)
流行 (はや)
早起き (はやおき)
早起き (はやおき)
反感 (はんかん)
半期 (はんき)
半球 (はんきゅう)
反語 (はんご)
反作用 (はんさよう)
半死半生 (はんしはんしょう)
半身 (はんしん)
反対 (はんたい)
反転 (はんてん)
半島 (はんとう)
反動 (はんどう)
反日 (はんにち)
反発 (はんぱつ)
半身 (はんみ)
半面 (はんめん)
反面 (はんめん)
反目 (はんもく)
反問 (はんもん)
反落 (はんらく)
坂路 (はんろ)
倍数 (ばいすう)
化学 (ばけがく)
場所 (ばしょ)
馬主 (ばぬし)
場面 (ばめん)
万感 (ばんかん)
板金 (ばんきん)
番号 (ばんごう)
板書 (ばんしょ)
万事 (ばんじ)
万全 (ばんぜん)
万物 (ばんぶつ)
万有 (ばんゆう)
皮下 (ひか)
引受 (ひきうけ)
引受け (ひきうけ)
引出物 (ひきでもの)
皮相 (ひそう)
筆記 (ひっき)
筆写 (ひっしゃ)
筆者 (ひっしゃ)
筆頭 (ひっとう)
筆談 (ひつだん)
他人 (ひと)
人一倍 (ひといちばい)
一重 (ひとえ)
人事 (ひとごと)
他人事 (ひとごと)
一度 (ひとたび)
日取り (ひどり)
日向 (ひなた)
皮肉 (ひにく)
皮肉 (ひにく)
火柱 (ひばしら)
悲鳴 (ひめい)
百面相 (ひゃくめんそう)
表意 (ひょうい)
表音 (ひょうおん)
表記 (ひょうき)
表決 (ひょうけつ)
氷原 (ひょうげん)
氷山 (ひょうざん)
表紙 (ひょうし)
表出 (ひょうしゅつ)
表題 (ひょうだい)
氷点 (ひょうてん)
表土 (ひょうど)
表皮 (ひょうひ)
表明 (ひょうめい)
表面 (ひょうめん)
表面波 (ひょうめんは)
日和 (ひより)
平泳ぎ (ひらおよぎ)
品行 (ひんこう)
品名 (ひんめい)
品目 (ひんもく)
美化 (びか)
美学 (びがく)
美酒 (びしゅ)
美食 (びしょく)
美女 (びじょ)
美人 (びじん)
美談 (びだん)
美点 (びてん)
美男 (びなん)
美名 (びめい)
病院 (びょういん)
病気 (びょうき)
病原 (びょうげん)
病死 (びょうし)
病室 (びょうしつ)
病身 (びょうしん)
病弱 (びょうじゃく)
秒速 (びょうそく)
平等 (びょうどう)
病人 (びょうにん)
病名 (びょうめい)
病理 (びょうり)
日和 (びより)
風化 (ふうか)
風向 (ふうこう)
風習 (ふうしゅう)
風速 (ふうそく)
風物 (ふうぶつ)
風物詩 (ふうぶつし)
風味 (ふうみ)
風流 (ふうりゅう)
負荷 (ふか)
福音 (ふくいん)
服役 (ふくえき)
服地 (ふくじ)
福引 (ふくびき)
服薬 (ふくやく)
服用 (ふくよう)
負数 (ふすう)
二重 (ふたえ)
船旅 (ふなたび)
船荷 (ふなに)
船乗り (ふなのり)
冬服 (ふゆふく)
冬物 (ふゆもの)
古着 (ふるぎ)
古屋 (ふるや)
部員 (ぶいん)
部下 (ぶか)
部会 (ぶかい)
部外 (ぶがい)
部局 (ぶきょく)
部室 (ぶしつ)
部首 (ぶしゅ)
部所 (ぶしょ)
部数 (ぶすう)
部族 (ぶぞく)
部長 (ぶちょう)
物色 (ぶっしょく)
物心 (ぶっしん)
物体 (ぶったい)
物品 (ぶっぴん)
物理 (ぶつり)
物理学 (ぶつりがく)
部内 (ぶない)
部品 (ぶひん)
部分 (ぶぶん)
部門 (ぶもん)
部落 (ぶらく)
文意 (ぶんい)
分化 (ぶんか)
分化 (ぶんか)
文化 (ぶんか)
分館 (ぶんかん)
文学部 (ぶんがくぶ)
分業 (ぶんぎょう)
文具 (ぶんぐ)
文庫 (ぶんこ)
文集 (ぶんしゅう)
文章 (ぶんしょう)
分身 (ぶんしん)
分配 (ぶんぱい)
分筆 (ぶんぴつ)
文筆 (ぶんぴつ)
文物 (ぶんぶつ)
文面 (ぶんめん)
平安 (へいあん)
平気 (へいき)
平家 (へいけ)
平原 (へいげん)
平行 (へいこう)
平行 (へいこう)
平行線 (へいこうせん)
平身 (へいしん)
平時 (へいじ)
平日 (へいじつ)
平地 (へいち)
平定 (へいてい)
平年 (へいねん)
平板 (へいばん)
平服 (へいふく)
平方 (へいほう)
平明 (へいめい)
平面 (へいめん)
平野 (へいや)
平和 (へいわ)
部屋 (へや)
返金 (へんきん)
返書 (へんしょ)
返事 (へんじ)
返上 (へんじょう)
返送 (へんそう)
返答 (へんとう)
返品 (へんぴん)
返本 (へんぽん)
返礼 (へんれい)
勉学 (べんがく)
勉強 (べんきょう)
放火 (ほうか)
放言 (ほうげん)
放校 (ほうこう)
方向 (ほうこう)
方式 (ほうしき)
放出 (ほうしゅつ)
放心 (ほうしん)
放水 (ほうすい)
放送 (ほうそう)
放送局 (ほうそうきょく)
放題 (ほうだい)
放談 (ほうだん)
放電 (ほうでん)
放物線 (ほうぶつせん)
方面 (ほうめん)
放流 (ほうりゅう)
北部 (ほくぶ)
北洋 (ほくよう)
反古 (ほご)
歩調 (ほちょう)
発起 (ほっき)
発作 (ほっさ)
発足 (ほっそく)
歩道橋 (ほどうきょう)
本意 (ほんい)
本館 (ほんかん)
本局 (ほんきょく)
本決まり (ほんぎまり)
本業 (ほんぎょう)
本式 (ほんしき)
本章 (ほんしょう)
本代 (ほんだい)
本題 (ほんだい)
本箱 (ほんばこ)
本部 (ほんぶ)
本命 (ほんめい)
本物 (ほんもの)
本屋 (ほんや)
本流 (ほんりゅう)
母港 (ぼこう)
真新し (まあたらし)
毎期 (まいき)
毎度 (まいど)
真上 (まうえ)
前歯 (まえば)
前向き (まえむき)
真顔 (まがお)
真木 (まき)
真北 (まきた)
真心 (まごころ)
真下 (ました)
真正面 (ましょうめん)
真面目 (まじめ)
待合 (まちあい)
待合室 (まちあいしつ)
待人 (まちびと)
真向 (まっこう)
真直 (まっすぐ)
間取り (まどり)
真夏 (まなつ)
真西 (まにし)
真東 (まひがし)
真昼 (まひる)
真冬 (まふゆ)
目深 (まぶか)
真水 (まみず)
真南 (まみなみ)
豆球 (まめきゅう)
真夜中 (まよなか)
客人 (まろうど)
真中 (まんなか)
万年筆 (まんねんひつ)
万葉 (まんよう)
見受け (みうけ)
身動き (みうごき)
身内 (みうち)
見送 (みおく)
見落 (みおと)
見落と (みおと)
身重 (みおも)
見返 (みかえ)
見返 (みかえ)
見返り (みかえり)
味方 (みかた)
身勝手 (みがって)
身軽 (みがる)
身代り (みがわり)
見苦し (みぐるし)
見事 (みごと)
見定め (みさだめ)
水着 (みずぎ)
三十路 (みそじ)
身空 (みそら)
身近 (みぢか)
見取 (みと)
見取図 (みとりず)
見所 (みどころ)
水面 (みなも)
見習 (みなら)
見放 (みはな)
見開 (みひら)
身分 (みぶん)
見守 (みまも)
耳打ち (みみうち)
耳学問 (みみがくもん)
見向 (みむ)
身元 (みもと)
深山 (みやま)
名代 (みょうだい)
昔話 (むかしばなし)
麦畑 (むぎばたけ)
虫歯 (むしば)
息子 (むすこ)
六十路 (むそじ)
明暗 (めいあん)
名医 (めいい)
命運 (めいうん)
名曲 (めいきょく)
名所 (めいしょ)
名勝 (めいしょう)
名実 (めいじつ)
命題 (めいだい)
命中 (めいちゅう)
明度 (めいど)
命日 (めいにち)
名物 (めいぶつ)
明文化 (めいぶんか)
命名 (めいめい)
女神 (めがみ)
目薬 (めぐすり)
目指 (めざ)
目鼻 (めはな)
目安 (めやす)
面会 (めんかい)
面前 (めんぜん)
面相 (めんそう)
面談 (めんだん)
面子 (めんつ)
面目 (めんぼく)
面目 (めんもく)
申立書 (もうしたてしょ)
毛筆 (もうひつ)
目指 (もくし)
目次 (もくじ)
木炭 (もくたん)
文字化け (もじばけ)
元帳 (もとちょう)
物音 (ものおと)
物思い (ものおもい)
物書き (ものかき)
物語 (ものがた)
物語 (ものがたり)
物悲し (ものがなし)
物事 (ものごと)
物知り (ものしり)
物足りな (ものたりな)
母屋 (もや)
門外漢 (もんがいかん)
門歯 (もんし)
問題 (もんだい)
問題点 (もんだいてん)
問答 (もんどう)
文部 (もんぶ)
文様 (もんよう)
八重 (やえ)
八重歯 (やえば)
矢面 (やおもて)
八百屋 (やおや)
屋形 (やかた)
野球 (やきゅう)
山羊 (やぎ)
夜着 (やぎ)
役員 (やくいん)
薬学 (やくがく)
薬学部 (やくがくぶ)
役者 (やくしゃ)
役所 (やくしょ)
薬草 (やくそう)
役立 (やくだ)
役人 (やくにん)
役場 (やくば)
薬品 (やくひん)
薬物 (やくぶつ)
役目 (やくめ)
薬用 (やくよう)
屋号 (やごう)
野次 (やじ)
野次 (やじ)
野次馬 (やじうま)
安上がり (やすあがり)
安売り (やすうり)
安物 (やすもの)
夜想曲 (やそうきょく)
八十路 (やそじ)
屋台 (やたい)
八千代 (やちよ)
薬局 (やっきょく)
宿屋 (やどや)
家主 (やぬし)
屋根 (やね)
山小屋 (やまごや)
大和 (やまと)
山登り (やまのぼり)
飲茶 (やむちゃ)
有意 (ゆうい)
遊泳 (ゆうえい)
遊園地 (ゆうえんち)
遊学 (ゆうがく)
有休 (ゆうきゅう)
遊休 (ゆうきゅう)
有形 (ゆうけい)
遊女 (ゆうじょ)
有人 (ゆうじん)
遊水池 (ゆうすいち)
有数 (ゆうすう)
遊星 (ゆうせい)
有線 (ゆうせん)
夕陽 (ゆうひ)
遊歩道 (ゆうほどう)
有名 (ゆうめい)
有用 (ゆうよう)
有理 (ゆうり)
有理数 (ゆうりすう)
有力 (ゆうりょく)
湯気 (ゆげ)
油田 (ゆでん)
湯飲み (ゆのみ)
指先 (ゆびさき)
由来 (ゆらい)
用意 (ようい)
洋館 (ようかん)
洋画 (ようが)
陽画 (ようが)
洋楽 (ようがく)
陽気 (ようき)
洋銀 (ようぎん)
用具 (ようぐ)
洋行 (ようこう)
陽光 (ようこう)
陽子 (ようし)
様式 (ようしき)
洋式 (ようしき)
洋室 (ようしつ)
洋酒 (ようしゅ)
陽春 (ようしゅん)
洋書 (ようしょ)
洋食 (ようしょく)
用事 (ようじ)
洋上 (ようじょう)
様子 (ようす)
様相 (ようそう)
陽電子 (ようでんし)
用度 (ようど)
羊皮紙 (ようひし)
洋品 (ようひん)
洋風 (ようふう)
洋服 (ようふく)
洋間 (ようま)
用命 (ようめい)
羊毛 (ようもう)
洋物 (ようもの)
葉緑体 (ようりょくたい)
予感 (よかん)
予期 (よき)
予言 (よげん)
予行 (よこう)
横顔 (よこがお)
横切 (よこぎ)
横様 (よこざま)
横手 (よこて)
横取り (よこどり)
横長 (よこなが)
横道 (よこみち)
横目 (よこめ)
予後 (よご)
予算 (よさん)
予習 (よしゅう)
予想 (よそう)
予想外 (よそうがい)
四十路 (よそじ)
予知 (よち)
予定 (よてい)
弱味 (よわみ)
来館 (らいかん)
来期 (らいき)
来客 (らいきゃく)
来所 (らいしょ)
来世 (らいせ)
来年度 (らいねんど)
落書 (らくがき)
落書き (らくがき)
落後 (らくご)
落語 (らくご)
落手 (らくしゅ)
楽勝 (らくしょう)
落日 (らくじつ)
落石 (らくせき)
落第 (らくだい)
落着 (らくちゃく)
落丁 (らくちょう)
落馬 (らくば)
落葉 (らくよう)
落下 (らっか)
理学部 (りがくぶ)
理事 (りじ)
理想 (りそう)
立身 (りっしん)
流会 (りゅうかい)
流感 (りゅうかん)
流血 (りゅうけつ)
流言 (りゅうげん)
流行 (りゅうこう)
流出 (りゅうしゅつ)
流水 (りゅうすい)
流速 (りゅうそく)
流体 (りゅうたい)
流通 (りゅうつう)
流動 (りゅうどう)
流入 (りゅうにゅう)
流氷 (りゅうひょう)
流用 (りゅうよう)
理由 (りゆう)
両足 (りょうあし)
両院 (りょういん)
両家 (りょうけ)
両県 (りょうけん)
両国 (りょうこく)
両市 (りょうし)
両社 (りょうしゃ)
両者 (りょうしゃ)
両親 (りょうしん)
両日 (りょうじつ)
両手 (りょうて)
両刀使い (りょうとうつかい)
両刀使い (りょうとうづかい)
両道 (りょうどう)
両人 (りょうにん)
両年 (りょうねん)
両分 (りょうぶん)
両方 (りょうほう)
両目 (りょうめ)
両面 (りょうめん)
両様 (りょうよう)
両用 (りょうよう)
両立 (りょうりつ)
旅客 (りょかく)
旅館 (りょかん)
緑色 (りょくしょく)
緑地 (りょくち)
緑茶 (りょくちゃ)
旅行 (りょこう)
緑化 (りょっか)
林業 (りんぎょう)
流転 (るてん)
礼金 (れいきん)
礼服 (れいふく)
列記 (れっき)
列強 (れっきょう)
列国 (れっこく)
列車 (れっしゃ)
列島 (れっとう)
練習 (れんしゅう)
路銀 (ろぎん)
緑青 (ろくしょう)
六面体 (ろくめんたい)
路地 (ろじ)
路上 (ろじょう)
路線 (ろせん)
路面 (ろめん)
和歌 (わか)
和牛 (わぎゅう)
和語 (わご)
和合 (わごう)
和紙 (わし)
和式 (わしき)
和室 (わしつ)
話者 (わしゃ)
和食 (わしょく)
和声 (わせい)
話題 (わだい)
和風 (わふう)
和服 (わふく)
和文 (わぶん)
和平 (わへい)
和名 (わめい)
和洋 (わよう)
悪気 (わるぎ)
悪口 (わるくち)
悪者 (わるもの)
